0	-2.13623	-75.592
1e-4	3.05176	-75.5615
2e-4	1.2207	-75.6531
3e-4	-1.2207	-75.7446
4e-4	-3.66211	-75.7141
5e-4	-0.152588	-75.7751
6e-4	-4.88281	-75.7751
7e-4	2.89917	-75.7446
8e-4	3.20435	-75.7446
9e-4	-0.762939	-75.7446
1e-3	0.610352	-75.7751
0.0011	1.67847	-75.7141
0.0012	-2.74658	-75.7751
0.0013	3.50952	-75.7141
0.0014	0.457764	-75.6531
0.0015	-4.88281	-75.592
0.0016	-1.83105	-75.5615
0.0017	6.10352	-75.531
0.0018	5.18799	-75.5005
0.0019	-3.8147	-75.5615
0.002	-1.52588	-75.5615
0.0021	-0.457764	-75.6226
0.0022	0.152588	-75.592
0.0023	3.96729	-75.6531
0.0024	1.2207	-75.7141
0.0025	-2.74658	-75.6836
0.0026	3.20435	-75.7446
0.0027	-4.11987	-75.7446
0.0028	-0.305176	-75.7446
0.0029	0	-75.7446
0.003	-0.457764	-75.7446
0.0031	-4.88281	-75.7446
0.0032	-1.37329	-75.7446
0.0033	-3.8147	-75.7751
0.0034	1.37329	-75.8057
0.0035	2.74658	-75.7751
0.0036	-0.915527	-75.7141
0.0037	3.50952	-75.7141
0.0038	1.52588	-75.7446
0.0039	-4.11987	-75.7141
0.004	0.305176	-75.7141
0.0041	7.01904	-75.7751
0.0042	3.20435	-75.7446
0.0043	0.152588	-75.7141
0.0044	-4.73022	-75.7446
0.0045	-1.98364	-75.7751
0.0046	1.83105	-75.7446
0.0047	-4.27246	-75.7446
0.0048	-0.915527	-75.7751
0.0049	2.74658	-75.7446
0.005	-3.8147	-75.7446
0.0051	3.05176	-75.7751
0.0052	3.35693	-75.7751
0.0053	-0.915527	-75.7141
0.0054	-2.28882	-75.7751
0.0055	1.83105	-75.7751
0.0056	-0.152588	-75.7751
0.0057	1.37329	-75.7751
0.0058	1.2207	-75.7751
0.0059	2.59399	-75.7751
0.006	-1.37329	-75.7446
0.0061	-0.610352	-75.7141
0.0062	-2.44141	-75.7446
0.0063	2.13623	-75.7446
0.0064	4.88281	-75.6836
0.0065	2.13623	-75.6836
0.0066	-3.66211	-75.6836
0.0067	3.05176	-75.5615
0.0068	2.89917	-75.592
0.0069	-4.57764	-75.592
0.007	-3.66211	-75.531
0.0071	-1.2207	-75.5005
0.0072	4.57764	-75.531
0.0073	0.915527	-75.592
0.0074	3.05176	-75.6226
0.0075	-0.457764	-75.7446
0.0076	-1.83105	-75.7751
0.0077	4.42505	-75.7751
0.0078	1.2207	-75.7141
0.0079	0.457764	-75.6836
0.008	2.13623	-75.6531
0.0081	-1.52588	-75.592
0.0082	-2.28882	-75.6531
0.0083	2.28882	-75.7141
0.0084	5.18799	-75.7446
0.0085	2.13623	-75.6836
0.0086	-3.66211	-75.7446
0.0087	1.06812	-75.7446
0.0088	-1.83105	-75.7446
0.0089	-1.06812	-75.7751
0.009	2.44141	-75.7751
0.0091	1.52588	-75.6226
0.0092	1.67847	-75.5615
0.0093	2.13623	-75.5615
0.0094	-5.49316	-75.531
0.0095	-3.50952	-75.592
0.0096	-0.915527	-75.7141
0.0097	2.28882	-75.7751
0.0098	1.83105	-75.7141
0.0099	3.96729	-75.6531
0.01	4.11987	-75.6531
0.0101	-2.13623	-75.6836
0.0102	-0.915527	-75.6531
0.0103	-1.98364	-75.7446
0.0104	2.59399	-75.7751
0.0105	-2.44141	-75.7751
0.0106	1.83105	-75.7446
0.0107	-1.2207	-75.7446
0.0108	0	-75.7751
0.0109	-0.457764	-75.7446
0.011	-1.67847	-75.7446
0.0111	4.73022	-75.8057
0.0112	7.17163	-75.7446
0.0113	-3.96729	-75.7446
0.0114	-0.457764	-75.7141
0.0115	1.2207	-75.6836
0.0116	1.37329	-75.6531
0.0117	1.37329	-75.6836
0.0118	2.28882	-75.7141
0.0119	-0.457764	-75.6531
0.012	-2.44141	-75.6226
0.0121	1.37329	-75.6531
0.0122	-0.152588	-75.6836
0.0123	-0.152588	-75.7141
0.0124	-0.305176	-75.7446
0.0125	-0.610352	-75.7751
0.0126	1.37329	-75.8057
0.0127	-0.915527	-75.7446
0.0128	-0.915527	-75.7446
0.0129	-2.59399	-75.6836
0.013	-3.96729	-75.6226
0.0131	0.305176	-75.6226
0.0132	4.73022	-75.6226
0.0133	-0.305176	-75.6531
0.0134	-0.305176	-75.5615
0.0135	-1.2207	-75.5615
0.0136	0.762939	-75.531
0.0137	0.305176	-75.5005
0.0138	7.62939	-75.47
0.0139	-0.915527	-75.5615
0.014	1.06812	-75.592
0.0141	-0.915527	-75.531
0.0142	1.52588	-75.531
0.0143	2.13623	-75.5615
0.0144	2.59399	-75.5005
0.0145	6.40869	-75.5005
0.0146	1.98364	-75.531
0.0147	2.28882	-75.5615
0.0148	-0.457764	-75.5615
0.0149	1.98364	-75.531
0.015	-4.27246	-75.5615
